sphericity,finalCellSpher2,finalCellSpher3,finalCellSpher4,finalCellSpher5,finalCellSpher6,finalCellSpher7,finalCellSpher8,finalCellSpher9,finalCellSpher10,finalCellSpher11,finalCellSpher12,finalCellSpher13,finalCellSpher14,finalCellSpher15,finalCellSpher16,finalCellSpher17,finalCellSpher18,finalCellSpher19,finalCellSpher20,finalCellSpher21,finalCellSpher22,finalCellSpher23,finalCellSpher24,finalCellSpher25,finalCellSpher26,finalCellSpher27,finalCellSpher28,finalCellSpher29,finalCellSpher30,finalCellSpher31,finalCellSpher32,finalCellSpher33,finalCellSpher34,finalCellSpher35,finalCellSpher36,finalCellSpher37,finalCellSpher38,finalCellSpher39,finalCellSpher40,finalCellSpher41
0.790890455,0.471525794,0.728105545,0.98142864,0.816388583,0.986985176,0.922278158,0.804383964,0.999433535,0.880065869,0.539678977,0.99205689,0.994542923,0.954298584,0.874290475,0.937647366,0.947876804,0.999682404,0.912654012,0.999473557,0.849527672,0.995363211,0.922364882,0.958552087,0.934699455,0.999394891,0.985998093,0.858077539,0.997271508,0.968658867,0.954858641,0.668468126,0.99997983,0.8719474,0.96254546,0.955720171,0.999203143,0.97712036,0.982339076,0.960557857,0.955592406
0.604934275,0.691945736,0.72819038,0.772259482,0.999784022,0.88046176,0.915778042,0.91850418,0.986578727,0.875578428,0.948496006,0.704980392,0.982179264,0.631899428,0.923700873,0.904397277,0.999509719,0.986117353,0.975184022,0.855825633,0.999841338,0.988718757,0.905200625,0.99999885,0.929241432,0.782137588,0.999993009,0.943534744,0.99791588,0.999956901,0.998002273,0.972737466,0.942270262,0.815604332,0.998476666,0.991196529,0.99309954,0.909555948,0.996015192,0.971263485,0.991584046
0.759984553,0.514939177,0.865542069,0.951463715,0.978891159,0.988846531,0.976667722,0.539978673,0.956362119,0.87298944,0.990306726,0.967113801,0.9985464,0.520828824,0.995216033,0.835524973,0.656873371,0.999056099,0.999997164,0.949684081,0.99851379,0.853712311,0.995432781,0.993513317,0.930520328,0.877036937,0.920941076,0.973860835,0.992875539,0.945588305,0.486996992,0.841355188,0.991220147,0.94190469,0.891775257,0.998611228,0.959614877,0.661123913,0.999264874,0.76105327,0.992901556
0.797194541,0.495102474,0.642275545,0.989883414,0.953455071,0.990326536,0.782077794,0.987735679,0.999046621,0.97915453,0.876218365,0.994948948,0.944120851,0.945475786,0.758171227,0.996685297,0.988524849,0.956762489,0.981432879,0.981588596,0.943768813,0.963518075,0.938934863,0.691308312,0.971610055,0.874128072,0.524598124,0.991674697,0.847453967,0.992269439,0.95815744,0.999479814,0.984585339,0.775316731,0.989198797,0.92492902,0.932747018,0.968330769,0.966895055,0.963632172,0.921020994
0.506489992,0.796546948,0.746899118,0.87801617,0.999980164,0.969916416,0.998688728,0.997622011,0.98433195,0.918077522,0.923580543,0.912831674,0.963240618,0.999383052,0.975329599,0.96980633,0.991539889,0.839057244,0.847580412,0.961594547,0.669866637,0.988007562,0.997268232,0.999138507,0.989536966,0.552146441,0.889267292,0.895186595,0.887485708,0.9987802,0.929143299,0.9407803,0.493000724,0.96685933,0.999118534,0.987001521,0.94440675,0.860490348,0.890925805,0.957249124,0.95331016
0.60440284,0.720051704,0.962139495,0.80570876,0.99258064,0.99976548,0.974434067,0.93696895,0.992285348,0.876632352,0.961649127,0.768481961,0.909801154,0.665184788,0.995261181,0.988399594,0.70299487,0.965439077,0.989178664,0.71958608,0.988131467,0.96402623,0.983227804,0.92008619,0.6544332,0.971852019,0.999996074,0.903604367,0.983697228,0.904933992,0.866812961,0.981449372,0.967386463,0.992634229,0.991548487,0.959667867,0.993356731,0.845288259,0.939301151,0.781471674,0.949430432
0.372333914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.703831911,0.610747092,0.787420218,0.999657343,0.988853141,0.916612719,0.961967863,0.99829148,0.957556803,0.975107931,0.789753883,0.876316904,0.989029124,0.970280437,0.983446025,0.976446867,0.45357143,0.727943762,0.861338931,0.953831606,0.999430228,0.96742563,0.994094568,0.744373434,0.986786176,0.909977012,0.999830989,0.959388873,0.498376614,0.956332734,0.786015483,0.991683266,0.865585491,0.93723643,0.972483045,0.952134089,0.988018732,0.986197964,0.937988937,0.677171413,0.997616562
0.704491854,0.297163197,0.671268064,0.998483047,0.999149764,0.941818532,0.99995071,0.809026643,0.789098993,0.909980919,0.977012723,0.97135434,0.966581202,0.998102739,0.890443773,0.99144515,0.881768503,0.992573457,0.987161046,0.999266578,0.997708408,0.902120821,0.864555618,0.950299875,0.927108384,0.937425725,0.990676066,0.949452576,0.94731978,0.883387585,0.995435133,0.957491004,0.999951307,0.990559257,0.999879478,0.450241755,0.993728485,0.956122876,0.952211965,0.696126242,0.99015569
0.357940346,0.893862761,0.998389424,0.758197382,0.948190829,0.981044284,0.770121223,0.980429625,0.904482352,0.97628315,0.86353133,0.946069481,0.991001731,0.996700968,0.939880465,0.731947562,0.99514395,0.98875945,0.883830293,0.949141346,0.969116905,0.88359798,0.424491099,0.965835429,0.966827701,0.903091711,0.9904069,0.953265343,0.919869275,0.930350135,0.711677503,0.988366504,0.996529024,0.993177628,0.9996104,0.913921019,0.929933555,0.992150823,0.948520922,0.977898262,0.819063885
0.673401773,0.642165118,0.988979832,0.969088432,0.926366651,0.980287654,0.955028692,0.992813982,0.951313526,0.97781267,0.890327243,0.980569228,0.985580762,0.999532516,0.939938452,0.833541697,0.913460772,0.998932118,0.966583588,0.859305545,0.999688317,0.810496827,0.999489819,0.754172751,0.995102822,0.736481952,0.965287258,0.906754042,0.624052734,0.999348548,0.937440659,0.929392555,0.830196201,0.980302877,0.993882952,0.966241492,0.964892922,0.988852587,0.588931849,0.995776726,0.921203413
0.747268558,0.560203271,0.866190429,0.952126813,0.663959932,0.998925843,0.961082944,0.997499547,0.934935161,0.979438475,0.984890882,0.898947592,0.999499686,0.999966442,0.654881089,0.617887389,0.99393232,0.901929636,0.967825,0.982383592,0.986986422,0.974259377,0.953638234,0.969260944,0.952334113,0.999999872,0.888967232,0.859082328,0.972608075,0.954669986,0.995010407,0.969008146,0.940018724,0.98795126,0.949394498,0.999797495,0.905759089,0.887730437,0.681727737,0.85485898,0.990211579
0.605157197,0.732146637,0.742028871,0.752407076,0.906293167,0.93438267,0.978213688,0.955041618,0.99180656,0.99574189,0.986624334,0.935478851,0.983503778,0.998129073,0.810420353,0.975440591,0.997961135,0.955715845,0.962403238,0.96696852,0.960080437,0.92329455,0.822377352,0.924232228,0.972699346,0.976750968,0.998000445,0.985657911,0.888121504,0.964821289,0.646562662,0.995351228,0.998478591,0.805300713,0.99933588,0.99174753,0.912172112,0.996900243,0.903639022,0.978693711,0.951773357
0.504969716,0.813654249,0.999963965,0.430812027,0.968058088,0.862145953,0.997238908,0.975433263,0.98864754,0.96326102,0.716599219,0.958306458,0.896684944,0.999230294,0.997044962,0.962017621,0.77161851,0.975130722,0.966693957,0.538173239,0.637319278,0.995482917,0.989410002,0.967657335,0.52113547,0.999704075,0.939736743,0.791526942,0.930490418,0.839630589,0.999931165,0.997493989,0.999932152,0.853387144,0.929228392,0.925603466,0.926594483,0.942534878,0.996339483,0.907986652,0.918020886
0.617723107,0.732435364,0.904166304,0.883390141,0.802484589,0.937761056,0.999933555,0.995908553,0.997981862,0.862600692,0.975996867,0.996615308,0.822300827,0.999991214,0.994759725,0.859389409,0.996144784,0.989004338,0.957354305,0.979360137,0.933524926,0.857336401,0.984957605,0.918028677,0.844112715,0.899826913,0.97613428,0.891037891,0.714019879,0.996783729,0.752642683,0.986269434,0.997014844,0.970311316,0.997366235,0.996863838,0.879364021,0.986137313,0.915110558,0.869524544,0.985876971
0.612015963,0.698945752,0.878411086,0.787811772,0.969378618,0.995852433,0.995949276,0.967851216,0.86791931,0.99954579,0.919954308,0.934341358,0.98916345,0.815962545,0.993405945,0.987715703,0.909540331,0.986265793,0.978381744,0.998682833,0.9473359,0.972046997,0.76583945,0.999999434,0.920773654,0.943438012,0.963026422,0.992662214,0.870998658,0.989561856,0.882898013,0.998605531,0.988417953,0.864221822,0.999795969,0.979112878,0.958306077,0.996208455,0.980696098,0.913332026,0.992466318
0.749709308,0.404457936,0.998064254,0.995956388,0.99362822,0.96960119,0.99834647,0.883649996,0.995825115,0.816447219,0.868451371,0.980663683,0.967486714,0.578596076,0.926321987,0.948490027,0.996428271,0.871346614,0.929873312,0.998189396,0.981117773,0.993741398,0.965261173,0.730090049,0.998620029,0.999896313,0.92207739,0.999755496,0.880414413,0.772272922,0.833820358,0.942034992,0.994546139,0.705765769,0.87999552,0.881603627,0.999929496,0.927172687,0.978127605,0.999552759,0.999466261
0.542199969,0.783594192,0.990245509,0.877265546,0.937933523,0.992434321,0.987560547,0.940750555,0.996377975,0.805811757,0.976487616,0.982760554,0.999846796,0.992985392,0.9896134,0.924598077,0.986686764,0.906751788,0.90548445,0.93040888,0.973403174,0.956977433,0.999758604,0.728495044,0.997329757,0.980389978,0.690013015,0.9235037,0.941517084,0.962833472,0.798612359,0.903656897,0.786267014,0.937039426,0.601718784,0.994291912,0.979067231,0.637629146,0.97886173,0.991353407,0.97910031
0.661857009,0.646820276,0.559089165,0.928312097,0.999758522,0.992652282,0.999824315,0.984175728,0.978989072,0.908204077,0.938278921,0.97220127,0.816694703,0.994964369,0.993884407,0.999222658,0.960977129,0.635146443,0.952407069,0.999013233,0.994750893,0.954354494,0.997530162,0.97216406,0.910469136,0.999185955,0.944090771,0.990400084,0.980785555,0.931298887,0.982952944,0.995144729,0.815625575,0.853673134,0.968068136,0.972511614,0.934410243,0.993685637,0.779073767,0.615689282,0.800121501
0.678715229,0.648023786,0.900787406,0.991557011,0.737344121,0.810955975,0.999766651,0.974459398,0.997496915,0.995983563,0.796254982,0.797790646,0.938628973,0.9377501,0.517610995,0.99817011,0.78407162,0.734488475,0.907064347,0.863212295,0.990442664,0.992217551,0.960793172,0.994769238,0.643803475,0.991102673,0.611788414,0.999928837,0.989984628,0.989407328,0.88499635,0.847965978,0.746292141,0.999995375,0.862642562,0.99992148,0.978889638,0.999606547,0.970746553,0.99056443,0.997748397
0.791221857,0.329435416,0.779904162,0.755160388,0.827625428,0.892170432,0.997201427,0.988722516,0.998908272,0.958126895,0.891325453,0.995132205,0.996320207,0.92513033,0.989631579,0.94629887,0.977824941,0.935313738,0.947272118,0.997109914,0.863587926,0.999802597,0.604048658,0.746893825,0.995422904,0.747952337,0.76644707,0.935060081,0.98301086,0.990545036,0.947190024,0.815571662,0.983923519,0.994115264,0.9427651,0.985661677,0.999955442,0.983381806,0.838191803,0.950153209,0.982182908
0.662557662,0.665501263,0.890304538,0.86547648,0.99861067,0.761154569,0.992847603,0.995230385,0.927909817,0.873878087,0.775565987,0.978020604,0.788729768,0.864987184,0.991462939,0.913442635,0.929384405,0.989761961,0.961275712,0.968702061,0.934533057,0.641222575,0.998301668,0.94516635,0.992079956,0.996191771,0.63861429,0.999657798,0.999654561,0.93628395,0.745279368,0.931897477,0.783000314,0.987382898,0.985101437,0.977377581,0.952499553,0.99041607,0.947396067,0.861233316,0.906000343
0.766871035,0.272409271,0.971785144,0.671816139,0.953115041,0.813497091,0.732814231,0.999955541,0.99532223,0.829883778,0.885184225,0.918048124,0.989493527,0.869027868,0.901065771,0.804835681,0.845928226,0.999984035,0.906440567,0.88794442,0.985053105,0.999850074,0.921110264,0.976361202,0.991431481,0.984160846,0.72212636,0.96372795,0.988269563,0.997355645,0.993429596,0.993155617,0.988422453,0.997460336,0.997806806,0.963803837,0.975864863,0.998333263,0.994862209,0.973024998,0.956459874
0.704312384,0.480639131,0.756699691,0.97977443,0.841612761,0.94782343,0.842176586,0.985824686,0.889710723,0.99444327,0.962990501,0.992651259,0.953811188,0.998937194,0.997348271,0.943733973,0.926440943,0.876670265,0.989236737,0.924239051,0.980111202,0.999732125,0.974845166,0.827662579,0.698014063,0.904617236,0.996896678,0.999984129,0.838342415,0.97043995,0.969785534,0.970183742,0.999400164,0.976870548,0.998332657,0.986563095,0.913594978,0.990174366,0.688964494,0.978447972,0.957969457
0.817404866,0.999993557,0.999993349,0.999967392,0.997168722,0.983210871,0.984532973,0.999999628,0.999926052,0.994428061,0.90251551,0.905122179,0.998163814,0.99899519,0.96882413,0.977534038,0.982424397,0.998143601,0.998567742,0.933063606,0.96687475,0.86520472,0.991516951,0.996290055,0.857191696,0.982878503,0.907497089,0.97204804,0.998357914,0.944414364,0.995884513,0.993515756,0.998681087,0.992380459,0.888564671,0.955643512,0.952320053,0.882479595,0.997679661,0.931255186,0.974130079
0.667767048,0.594676352,0.764562628,0.747608832,0.953261501,0.775144913,0.369970228,0.996035901,0.903066162,0.990773668,0.942263193,0.790848385,0.99943701,0.821728774,0.955287448,0.999999655,0.999673547,0.689602233,0.993021614,0.999652282,0.892035953,0.924057142,0.771407756,0.65418105,0.887989669,0.999757146,0.949199134,0.99663008,0.815826061,0.98054528,0.954422705,0.915572276,0.991469615,0.9875705,0.97147085,0.819520042,0.966612946,0.910597045,0.712899072,0.928417872,0.99723697
0.469149917,0.829042778,0.966691024,0.908802093,0.968574248,0.765391615,0.678607506,0.948783526,0.890554624,0.831298536,0.99670899,0.958622613,0.694949247,0.92821785,0.994869498,0.696112241,0.901827304,0.822074324,0.933727216,0.748727257,0.97565319,0.998119285,0.95620287,0.999905402,0.703236574,0.968244981,0.917543553,0.999729151,0.701406136,0.973570786,0.931584304,0.995562695,0.981843951,0.892108721,0.985532684,0.561709757,0.960629064,0.999916896,0.947246848,0.923089495,0.889105367
0.582882702,0.731598298,0.980849072,0.915251757,0.992415876,0.984062196,0.899271934,0.904722225,0.974603033,0.852058297,0.999142003,0.999657085,0.925950927,0.825506234,0.885737722,0.977572727,0.880875381,0.949360526,0.857458399,0.97950612,0.959215238,0.99945902,0.986231582,0.884571301,0.999618092,0.79219473,0.986730891,0.781972498,0.863878298,0.992884067,0.806682586,0.981258253,0.99242701,0.887970238,0.633595572,0.922218769,0.997155717,0.984726304,0.999173969,0.997525813,0.944875563
0.507508397,0.72349905,0.976442318,0.869514924,0.87308361,0.899225392,0.930588186,0.809599247,0.998270797,0.937833308,0.966740304,0.916804528,0.698346204,0.98922528,0.99321819,0.96748218,0.999477292,0.99844043,0.988095001,0.999173514,0.983451934,0.863482814,0.994077217,0.804478226,0.983329853,0.914829019,0.822114178,0.997922482,0.999557174,0.996147715,0.944372468,0.996721106,0.977378967,0.919767219,0.998072323,0.978978502,0.977928059,0.993153004,0.87543097,0.954534612,0.998276578
0.758429825,0.44138756,0.549866328,0.981495238,0.752718584,0.932973178,0.985644317,0.997176414,0.992452571,0.749076044,0.996789073,0.991733889,0.997641062,0.997552158,0.989154037,0.953713888,0.933447987,0.757148341,0.905633364,0.790274996,0.800496309,0.946439736,0.99818143,0.87645641,0.781835506,0.958603189,0.938422377,0.830925612,0.991257238,0.899946881,0.994071437,0.562709593,0.915659671,0.999773857,0.898297893,0.963546677,0.972523102,0.910472786,0.805144369,0.960076225,0.820475175
0.702211082,0.58421898,0.976918712,0.878013821,0.988092626,0.99101491,0.999930369,0.9349198,0.998268448,0.77486648,0.994730881,0.921466177,0.961621962,0.984225504,0.956524681,0.855937886,0.930656457,0.491792922,0.9948902,0.987727533,0.947856911,0.98430609,0.678168994,0.960457094,0.712464363,0.999804921,0.996840281,0.591625095,0.863049532,0.88287038,0.994832544,0.982628463,0.949950855,0.965081568,0.916074919,0.993639377,0.877700789,0.99910121,0.781880873,0.860325129,0.639730721
0.772346973,0.297583851,0.85303399,0.43729072,0.886841843,0.717363126,0.885199497,0.976839296,0.955117668,0.556231376,0.841108335,0.991776837,0.999537793,0.950628708,0.992315463,0.853407324,0.891816413,0.978345511,0.988929406,0.980331225,0.800756583,0.765774807,0.947009325,0.869159935,0.999504305,0.933798104,0.981061864,0.941926794,0.874748819,0.981131254,0.916679584,0.51287294,0.963585775,0.990293519,0.991146235,0.967740832,0.934023037,0.994994948,0.999727071,0.928250951,0.99936154
0.69371897,0.601183124,0.999923635,0.965572999,0.897301744,0.973826943,0.976244195,0.999968444,0.924526011,0.803969263,0.955610486,0.922290484,0.98428927,0.981627371,0.96610032,0.866395867,0.781483187,0.92449536,0.998840603,0.998126439,0.993131597,0.945899651,0.83637573,0.990494357,0.974035418,0.978894188,0.913673315,0.983378762,0.960294046,0.944503236,0.750311068,0.783261093,0.773221701,0.95968797,0.989805436,0.98991286,0.975986512,0.999853897,0.997446706,0.999988118,0.995251983
0.552722394,0.75637005,0.924206755,0.930677648,0.971267918,0.912588181,0.962584543,0.774443355,0.980065315,0.998144537,0.959902677,0.992920293,0.942818218,0.988551129,0.971859319,0.760798784,0.714850062,0.989071623,0.849515516,0.811716411,0.936536202,0.560109349,0.999399677,0.874093638,0.994325664,0.991647967,0.680152662,0.579032648,0.75969873,0.852696097,0.834016297,0.975896812,0.999966256,0.999718623,0.912163111,0.941687598,0.994902487,0.891040443,0.860069675,0.997772796,0.988260189
0.742266834,0.479367667,0.819070875,0.999033043,0.999033018,0.97573335,0.902417492,0.9905787,0.983108174,0.353976735,0.934204662,0.849687277,0.987885973,0.999662107,0.683276716,0.97680768,0.642778388,0.970752618,0.990793022,0.998575488,0.893703251,0.998052487,0.999996862,0.998990865,0.92323051,0.97014799,0.996028514,0.916788051,0.939240142,0.985702348,0.995588105,0.855964659,0.924780402,0.996609408,0.914050415,0.999316452,0.96207062,0.997642611,0.99800612,0.960856209,0.943046275
0.594953775,0.697420052,0.949493629,0.572457423,0.994435664,0.974201836,0.902437952,0.94456542,0.532399549,0.959979959,0.959303989,0.985148643,0.622756616,0.993900545,0.995334562,0.958058693,0.896747894,0.892254326,0.993285489,0.928727927,0.870104057,0.935317318,0.992573405,0.998773563,0.9011136,0.848138595,0.97642083,0.989729275,0.988429833,0.785903274,0.996071279,0.996503475,0.974137117,0.992183848,0.968421881,0.999318256,0.872742177,0.996663438,0.977004067,0.915179015,0.938177721
0.777917266,0.504492731,0.577351951,0.952728057,0.950243555,0.982053746,0.981001874,0.972899144,0.418300821,0.885779127,0.843985123,0.961405158,0.987521435,0.967214925,0.934471368,0.999226562,0.995910705,0.875965368,0.927687261,0.954407161,0.590964302,0.851159879,0.898214329,0.755627329,0.935295122,0.891032858,0.964982981,0.985768082,0.700658372,0.999554808,0.910508838,0.982555551,0.983390301,0.985476297,0.945549542,0.925002398,0.992508748,0.958937133,0.998916191,0.720725258,0.962496116
0.555163741,0.758394057,0.957801519,0.72296426,0.794601486,0.901281276,0.903704095,0.999977145,0.68597996,0.999875914,0.987774922,0.986933884,0.997897632,0.993589045,0.886800921,0.918870583,0.960278535,0.997895691,0.69715363,0.99753044,0.997157238,0.966444566,0.914335996,0.863978889,0.974744052,0.935417243,0.999998686,0.99999404,0.993869211,0.891669291,0.720594359,0.903732385,0.999950457,0.934462713,0.792108982,0.968511621,0.980787784,0.993232742,0.916903278,0.955769019,0.922604003
0.473099887,0.652388427,0.994591791,0.999751102,0.898424213,0.966011272,0.994153802,0.998140241,0.997916708,0.991526091,0.990684675,0.996145143,0.999947599,0.904276515,0.841478509,0.983186158,0.982154679,0.916364729,0.958706369,0.857392231,0.996612002,0.938876526,0.985085198,0.849896202,0.988626487,0.995948854,0.983372349,0.914465106,0.963245745,0.964145265,0.945386853,0.996096503,0.98895967,0.999997348,0.996485822,0.997347684,0.982394626,0.919845277,0.967737013,0.964978065,0.999387855
0.672288477,0.604775098,0.962991167,0.987963809,0.954218792,0.691604722,0.491497516,0.979169786,0.871270854,0.999935001,0.9422896,0.961941379,0.897431632,0.983602396,0.997964699,0.99574096,0.955595548,0.946595257,0.794029588,0.998338482,0.872659502,0.989627013,0.534033485,0.997265815,0.754814665,0.823475445,0.975111785,0.95112762,0.963138092,0.967324167,0.985517565,0.66648297,0.949305362,0.968009868,0.921641535,0.993177124,0.872230155,0.978551595,0.993196524,0.86160576,0.991927535
0.739418566,0.535153809,0.573755832,0.97151018,0.94287035,0.902515435,0.786584625,0.611864942,0.965201713,0.999993567,0.993004316,0.991490489,0.859030157,0.967196772,0.99539675,0.847311877,0.856205994,0.990881918,0.895156468,0.829198882,0.996410265,0.999957283,0.976685289,0.99329462,0.960486582,0.975076201,0.962433244,0.961652308,0.957207268,0.871884489,0.960879066,0.974907565,0.502129826,0.942089092,0.862024561,0.922322989,0.864932664,0.811254072,0.951466881,0.96445355,0.999584981
0.661541581,0.660804986,0.915436018,0.89598562,0.973733597,0.999786001,0.998895836,0.984929191,0.984437155,0.908125985,0.925247799,0.967694897,0.754793583,0.923136443,0.947390091,0.901724346,0.777127803,0.98770563,0.638456049,0.941763948,0.96281504,0.972302035,0.999573014,0.996493721,0.964150124,0.950861713,0.984949325,0.939790863,0.972543162,0.955327363,0.995468624,0.99929985,0.971752992,0.88016791,0.998044585,0.545164131,0.79268506,0.991922754,0.954714318,0.978554161,0.993717304
0.702180743,0.570020878,0.975438209,0.980309941,0.831426912,0.924203639,0.828599204,0.935213774,0.94975813,0.753391556,0.962828421,0.958466647,0.996767682,0.74099777,0.984587513,0.964934387,0.978170918,0.994858804,0.977221752,0.928477896,0.997147566,0.99959278,0.626712598,0.96122242,0.911129692,0.994753782,0.923136791,0.952174743,0.945595929,0.840761907,0.990730043,0.958139269,0.991142358,0.683133584,0.999474604,0.997458247,0.99433238,0.987250003,0.924976803,0.999049435,0.915246517
0.607271254,0.686518829,0.995186382,0.998979581,0.998878058,0.989337698,0.991466364,0.505543738,0.872686013,0.986404409,0.998272221,0.98439337,0.96886041,0.98861537,0.835891213,0.993997025,0.978996572,0.808188153,0.983632704,0.994046409,0.991907105,0.98594705,0.8962632,0.93016286,0.964014905,0.756693336,0.982318638,0.898072208,0.684549272,0.916834046,0.978098891,0.796783847,0.999879944,0.996870313,0.945051449,0.985882517,0.926604564,0.969768162,0.967455224,0.979343453,0.995854791
0.689719856,0.591899818,0.779841116,0.842013623,0.809505088,0.753861088,0.803600321,0.969797571,0.942701044,0.961291099,0.965595083,0.99933075,0.93248456,0.986734782,0.989499063,0.888428487,0.977436645,0.980517525,0.985798255,0.621743264,0.991940792,0.922337784,0.777350303,0.999979717,0.894648425,0.993359247,0.782993162,0.999369624,0.897532545,0.81528294,0.616377847,0.861268918,0.993639188,0.983715346,0.669338983,0.902411063,0.996828932,0.994578757,0.823048755,0.943426231,0.679629988
0.812213063,0.433151909,0.698634788,0.997599881,0.993221357,0.740609891,0.988568873,0.973288464,0.971155786,0.992200568,0.994901462,0.996706709,0.997353363,0.911858082,0.990392394,0.94270169,0.997254158,0.924589029,0.990461006,0.999881596,0.996153014,0.858343889,0.997422527,0.99141817,0.998021721,0.959116218,0.808279551,0.905960544,0.883469692,0.970997841,0.992760516,0.802565619,0.999742416,0.999970966,0.998543228,0.56388888,0.992166401,0.93959926,0.963746577,0.687063517,0.989488026
0.644919693,0.668352397,0.979993424,0.890173476,0.850900444,0.698906645,0.99696663,0.995109932,0.908848508,0.941525139,0.909763601,0.953470736,0.695587323,0.997761706,0.869585114,0.629772655,0.992845544,0.999999219,0.98236533,0.700150789,0.973753612,0.985150986,0.868052521,0.596675352,0.987106864,0.912440167,0.732609847,0.991937362,0.903585525,0.78212754,0.999914342,0.977997585,0.962733054,0.997157931,0.887396782,0.920747519,0.987866169,0.954016119,0.924830233,0.997989108,0.989378295
0.549363494,0.742951348,0.908501328,0.617830611,0.908857726,0.985950826,0.979314565,0.999810333,0.913246188,0.841182371,0.974953165,0.95486312,0.78762505,0.999676482,0.998122741,0.788022271,0.881872155,0.958348486,0.791989911,0.968530077,0.950087463,0.818709221,0.944352591,0.988895028,0.81194017,0.989731786,0.998753287,0.973432343,0.98662248,0.984490368,0.904137505,0.974641658,0.547567953,0.562820072,0.623702688,0.958463561,0.845369466,0.920220544,0.99325662,0.813235466,0.948899431
0.610512674,0.717721185,0.986975864,0.694500498,0.999971724,0.97068956,0.949141465,0.969311216,0.919349905,0.999515345,0.976773328,0.992406912,0.989839038,0.899372344,0.991743659,0.730038045,0.806716667,0.999223839,0.593769836,0.99782147,0.983228467,0.893019367,0.990462274,0.987486697,0.908563655,0.997171896,0.985167097,0.972571903,0.945222033,0.905654028,0.909097232,0.860369945,0.808933355,0.977907881,0.99706931,0.99998543,0.998954521,0.869425172,0.940446005,0.923440271,0.984691559
0.756022632,0.522759524,0.9243054,0.997890334,0.890856758,0.98829932,0.999998431,0.988755663,0.997764435,0.94381679,0.9302285,0.988434306,0.706752136,0.992775404,0.683736169,0.964053886,0.764524807,0.999978407,0.938432626,0.997920734,0.856811097,0.99598849,0.962826786,0.94831857,0.967860727,0.999915906,0.731788284,0.999133487,0.955752469,0.984807506,0.810124436,0.911825933,0.955308408,0.987331453,0.998760383,0.994644923,0.947188917,0.994416506,0.996312362,0.642338988,0.85880376
0.707442343,0.601792525,0.885321528,0.985935064,0.539104724,0.985683591,0.77826903,0.996916923,0.931150854,0.990120869,0.83767793,0.741507518,0.967594917,0.835356749,0.990366798,0.584929559,0.990424143,0.904563613,0.999525235,0.922321891,0.973667208,0.9456372,0.587244912,0.957852224,0.943845503,0.983973583,0.984904186,0.976982245,0.987087112,0.881926274,0.799555692,0.985477842,0.961779788,0.809266246,0.798895891,0.926303142,0.995702265,0.922387833,0.999239131,0.999884979,0.798958328
0.507113159,0.796110753,0.922166952,0.976498442,0.885894113,0.788627125,0.964144722,0.973534488,0.91571358,0.865288315,0.636971499,0.96788723,0.958884216,0.937141194,0.978947104,0.999998872,0.957461499,0.952098353,0.953639215,0.995571125,0.966610865,0.999307167,0.997652986,0.997554259,0.999073442,0.998722634,0.997384459,0.816851262,0.996419199,0.956958649,0.945368338,0.99999842,0.994712155,0.998781526,0.946030824,0.983289964,0.983958554,0.967903798,0.966841352,0.987703109,0.995831822
0.448617131,0.833413782,0.784892312,0.958027612,0.879317802,0.722794516,0.944990003,0.898642579,0.969822256,0.908097169,0.999755676,0.993605841,0.999172436,0.968461499,0.999526444,0.642505831,0.716714826,0.810932037,0.949096818,0.838360796,0.987922975,0.997393355,0.96750377,0.903596046,0.994446304,0.90272267,0.983513582,0.98179034,0.85075394,0.889569893,0.987783681,0.997028267,0.956377086,0.705755298,0.958990592,0.965939922,0.960599786,0.95615871,0.908198081,0.853213509,0.996637455
0.425247669,0.849369178,0.928395329,0.970609312,0.991079739,0.674667572,0.81060511,0.954816104,0.928084009,0.807494152,0.905771468,0.96931319,0.313933226,0.83744501,0.96457493,0.984856562,0.736870319,0.997580875,0.967275214,0.974275039,0.999997757,0.71886776,0.957353223,0.921819907,0.99442591,0.993546882,0.994882239,0.951945377,0.638039836,0.950172156,0.718231528,0.953755037,0.999158149,0.909061661,0.861629409,0.665054298,0.944422123,0.696728592,0.754834677,0.98197122,0.945840048
0.470824957,0.801794609,0.98186202,0.973546649,0.986889098,0.98531573,0.998082112,0.863211294,0.910778915,0.989413216,0.998783211,0.995293454,0.994038888,0.995826102,0.764660005,0.866104161,0.936054648,0.949855105,0.901794083,0.941918787,0.999637472,0.982901559,0.886273403,0.767341563,0.92372815,0.937095693,0.99982859,0.96136649,0.992934462,0.997672661,0.998886742,0.972031991,0.999968856,0.99161138,0.984074074,0.837249031,0.967981205,0.966851617,0.949697308,0.998971046,0.96483772
0.614338279,0.664975464,0.699464401,0.902130865,0.967356342,0.981797098,0.944508716,0.869115683,0.924944075,0.642680177,0.964059152,0.955530353,0.915505004,0.980082264,0.977986639,0.998837508,0.999379127,0.99993485,0.844559238,0.994930045,0.999903292,0.968951094,0.933139655,0.960836805,0.955495554,0.913175848,0.930806679,0.572888573,0.99440772,0.930631028,0.693198818,0.984959659,0.719712724,0.798509419,0.903569023,0.956855342,0.975506836,0.985780991,0.798248534,0.998176423,0.995015858
