roundness,finalCell2,finalCell3,finalCell4,finalCell5,finalCell6,finalCell7,finalCell8,finalCell9,finalCell10,finalCell11,finalCell12,finalCell13,finalCell14,finalCell15,finalCell16,finalCell17,finalCell18,finalCell19,finalCell20,finalCell21,finalCell22,finalCell23,finalCell24,finalCell25,finalCell26,finalCell27,finalCell28,finalCell29,finalCell30,finalCell31,finalCell32,finalCell33,finalCell34,finalCell35,finalCell36,finalCell37,finalCell38,finalCell39,finalCell40,finalCell41,finalCell42,finalCell43,finalCell44,finalCell45,finalCell46,finalCell47,finalCell48,finalCell49,finalCell50,finalCell51,finalCell52,finalCell53,finalCell54,finalCell55,finalCell56,finalCell57,finalCell58,finalCell59,finalCell60,finalCell61,finalCell62,finalCell63,finalCell64,finalCell65,finalCell66,finalCell67,finalCell68,finalCell69,finalCell70,finalCell71,finalCell72,finalCell73,finalCell74,finalCell75,finalCell76,finalCell77,finalCell78,finalCell79,finalCell80,finalCell81,finalCell82,finalCell83,finalCell84,finalCell85,finalCell86,finalCell87,finalCell88,finalCell89,finalCell90,finalCell91,finalCell92,finalCell93,finalCell94,finalCell95,finalCell96,finalCell97,finalCell98,finalCell99,finalCell100,finalCell101,finalCell102,finalCell103,finalCell104,finalCell105,finalCell106,finalCell107,finalCell108,finalCell109,finalCell110,finalCell111,finalCell112,finalCell113,finalCell114,finalCell115,finalCell116,finalCell117,finalCell118,finalCell119,finalCell120,finalCell121,finalCell122,finalCell123,finalCell124,finalCell125,finalCell126,finalCell127,finalCell128,finalCell129,finalCell130,finalCell131,finalCell132,finalCell133,finalCell134,finalCell135,finalCell136,finalCell137,finalCell138,finalCell139,finalCell140,finalCell141,finalCell142,finalCell143,finalCell144,finalCell145,finalCell146,finalCell147,finalCell148,finalCell149,finalCell150,finalCell151,finalCell152,finalCell153,finalCell154,finalCell155,finalCell156,finalCell157,finalCell158,finalCell159,finalCell160,finalCell161
0.22049506,1,-0.00203718,0.008862739,0.009034828,-0.007465198,0.005916891,-0.004600369,0.006747986,-0.002537275,-0.001065256,-0.001685113,-0.005125191,0.001516855,-0.001648829,-0.001181097,0.000744205,-0.001667978,0.001469872,-0.001168769,-0.000542758,0.000749823,-0.000328011,0.002041769,-0.000438608,0.002356439,-0.000254706,0.000976664,0.000319378,-0.001008985,0.000152043,-0.000990504,0.000150813,-0.00130151,-7.87025E-05,-0.000622828,0.000126718,0.000136722,-0.000738977,-3.5403E-05,-0.000847177,-3.35329E-17,0.070554168,-0.022161105,-0.055325987,0.003054163,0.003778718,0.009214877,0.005308628,-0.008104117,0.002335816,0.000116313,0.002381201,0.001573964,-0.002931357,0.003955586,-0.00043001,0.000662217,-0.000177632,-0.001593662,0.000700261,-0.0015613,0.000595919,-0.001665151,0.001192542,0.00142784,-0.001304259,0.000289492,-0.000736738,-0.000384266,7.42081E-06,0.000365752,0.000741263,-0.000125774,0.000710875,-0.000114031,-0.001195452,5.79774E-05,-0.000260368,0.000504408,0.000202215,0,0.034076734,-0.023047709,0.003605413,-0.013745658,-0.0165702,0.001612874,-0.008841168,-0.000647761,0.003233069,-0.004370115,0.005929173,-0.00541552,0.001562129,-0.000513775,0.00317651,0.003032705,0.00103098,0.002551322,-0.000907931,0.001830754,-0.000921627,-0.000710666,0.000102292,-0.000994385,0.00122629,-0.000987312,0.000314666,-0.001369849,-4.28537E-05,-0.001418568,-0.000209103,-0.000575682,0.000197509,-0.000151757,-0.000548256,-0.000831247,-0.00149473,0.000262294,-0.000802332,0.85205544,0.019988771,0.039443403,-0.008743284,4.65845E-05,-0.009043431,-0.000542513,0.005725742,0.005977744,0.00273308,-0.007334114,0.001875106,0.002339654,-0.000113571,0.001526132,-0.001219108,-0.001431639,-0.000340097,0.00144882,0.00069486,-0.001432508,-0.000887227,0.000309595,0.000797316,-0.000817582,-0.000122981,0.001243115,0.001391522,-0.000275565,-0.000618324,0.000518146,0.000508141,-0.000680035,-0.001056393,-0.000330285,-0.000115568,4.09975E-05,0.000920749,-7.10777E-05,-0.000603309
0.226441637,1,0.052407574,0.038074102,0.014897762,0.001985148,0.003565474,0.003664448,-0.002319161,-0.009905125,-0.000328476,0.00216679,-0.00350709,0.004943544,-0.001332279,-0.001419864,0.000154952,-0.000378446,0.002058483,-0.000351025,0.002914465,0.00192254,-0.000332272,-0.001509888,-0.000893436,-0.000560737,-0.000391227,-0.002252206,0.001111604,-0.000181306,2.19342E-05,-0.000556481,0.00052979,-0.001696951,0.000725491,-0.000197135,0.000664796,0.000139956,-0.000440909,1.38313E-05,-5.01263E-05,-2.85169E-17,0.051687551,0.018771414,-0.001718681,0.023149525,-0.008030615,-0.005632663,-0.009036653,-0.014877249,0.005182946,-0.005825499,-0.009611628,0.003240064,0.015023326,0.001324772,-0.009451965,-0.00109029,-0.000806844,-0.001759674,0.000279116,0.000236562,0.002699632,0.001081853,-0.002380075,0.003483763,0.00040848,0.001377081,0.000766138,-0.00133509,0.001016116,-0.000756895,0.000130705,0.000308389,-0.000452452,0.000201269,-0.000353468,0.00182542,-0.000697813,-0.000107109,-0.000184695,5.70337E-17,0.010411707,-0.006826685,0.018080468,0.009608201,-0.012465796,0.032836669,-0.008586685,0.008433928,-0.008087777,0.001751412,-0.004978259,-0.004997747,-0.002001796,0.002116347,0.001904958,-0.004542105,-0.003573681,-0.003705187,-0.003428303,-0.002479591,0.00130315,-0.002174014,-0.001623889,-0.000158474,-0.002535994,0.000863753,-0.000963766,0.002240938,0.000932766,-0.00017698,0.000271442,0.001017081,0.000665948,-0.000424092,0.001156173,0.00045892,0.000330096,0.000184302,-0.00091928,0.794081723,-0.050090557,0.054154035,0.033080756,-0.014787935,-0.003377283,0.028200772,0.00617954,-0.009061054,-0.004277851,-0.003892687,-0.002126382,-0.000536974,0.003882163,0.002702927,-0.002597008,0.001328239,0.003779073,-0.002265661,0.001879919,-0.000916522,0.001326104,0.00130965,-0.001424525,0.000708576,0.000513582,0.001269639,0.000315779,-0.001952041,-0.000826099,0.00181893,0.000594667,-0.00249365,-0.00137765,-0.001281333,0.000731769,-0.000151016,-0.000382162,0.000541224,0.000530935
0.208915994,1,0.03193065,0.034006858,0.02286567,0.013019012,0.014209975,0.005606368,-0.007792513,0.005693264,0.005770518,0.006563822,-0.000121685,0.009334736,-0.003758032,0.00488687,-0.000441606,0.001575266,-0.000313978,-0.002253257,0.000299691,-0.000842006,-0.000218533,2.8838E-05,0.000658766,-0.002159887,0.002074864,-0.002106027,0.000318733,-0.001687998,-0.001590495,-0.000629869,-0.000426573,-0.000501483,-0.000800275,-0.00069967,-0.00085558,-8.10634E-05,-0.001100343,0.001315959,-0.000307311,0,-0.010936806,0.005922652,-0.004679628,-0.004848658,0.013994489,-0.004554955,0.003761738,-0.002113323,-0.001683924,0.00083392,0.000803309,-0.004181106,0.004448479,-0.003208716,-0.003572026,-0.000591555,0.001998129,-0.001466449,-0.002152407,-0.000792748,-0.000173317,0.000236867,-0.001576847,0.002668951,0.003441448,-0.00117787,-0.001008903,0.002565147,-0.000591979,-0.002128673,-0.00091158,0.00052176,-0.000598845,0.000515421,0.000350585,-0.000303534,0.000470142,0.001033831,-0.000174244,0,-0.018094712,0.015205539,-0.023153538,0.009124395,-0.010045275,0.003163386,0.003313302,0.000254949,-0.0005427,0.004384496,-0.002895827,0.002695004,0.003558795,0.000623106,-0.000146416,-0.00323273,0.001140963,-0.002283024,-0.00060908,-0.001206093,-0.001421294,-0.003596954,-0.000903739,-0.001147194,1.91484E-05,0.000407039,0.001131597,-6.60757E-05,0.000299594,-3.92041E-05,0.000199989,-0.001576565,-0.000891386,0.000213689,-0.000810657,-0.000308537,-0.000654181,-0.000265935,-0.000621871,0.901882547,-0.02236656,-0.01026968,-0.014974849,0.004571362,0.021434515,-0.005819236,0.003021542,0.004872164,-0.011838851,-0.004893563,0.010847131,0.001840337,-0.005679896,0.005296625,0.002463629,0.00180164,-0.000917999,0.003258691,0.000124244,-0.001191362,6.83232E-05,0.001953382,0.000288919,0.001896522,-0.00014051,-0.0006309,0.001793569,-3.89344E-05,-0.000540399,-0.000259129,0.00021209,3.65579E-05,-0.000372638,0.000204415,-0.000390248,-0.001722503,0.000450312,-0.000526212,-0.001223097
0.226498887,1,0.036602667,0.029973772,0.011255497,0.013676557,-0.011992436,-0.000243931,-0.007579342,0.000902904,-0.001726989,-0.001445372,-0.004160762,-0.000511814,-0.000813272,5.73429E-05,0.00055041,-0.002628406,-0.000470557,-4.97093E-05,-0.000778221,0.002601907,0.000257047,-0.000742328,0.001521615,0.000840917,-0.000297831,0.002676866,-0.00017242,0.000730278,0.000685003,-0.00054672,-1.98889E-05,-0.000201472,-0.000350836,-0.00022622,-0.000156051,-0.000381729,0.000170385,-0.000652566,-3.22459E-05,1.43624E-17,0.006809031,-0.033236228,-0.030925423,0.015806277,0.004730667,0.000704296,0.00452296,0.00579422,0.001636828,-0.003924658,0.005227343,-0.001532577,-0.000570375,0.001512499,-0.002689757,0.000246212,-0.002454416,0.000815288,-0.000955483,0.000443842,-0.000385115,0.0013542,0.00114937,-0.000271477,-0.002580186,0.000151907,0.000453511,-0.00066726,0.002994368,-0.000272049,-0.000608651,-0.000225228,-0.000298546,-0.000821467,-0.000878334,-0.000701548,0.000136042,-4.9926E-05,7.31476E-05,1.43624E-17,0.034020247,-0.012419612,0.002518139,-0.011378778,-0.011015768,0.001896608,-0.004463342,0.004581413,-0.001564339,0.001536896,0.00425981,-0.001282299,0.007652123,-0.001691121,0.004188498,-0.000556,0.000793064,0.001754644,-0.000284003,0.001658056,-0.001808626,0.001200007,0.000972446,0.001251773,-0.001064517,0.002058972,-0.001953899,0.001374881,-0.000353687,0.001240432,0.001252586,-3.24985E-05,-2.1614E-05,0.000612844,-0.000441557,-0.000887014,-0.000510748,-0.000642961,-0.000861325,0.8431538,-0.038776852,0.007237463,0.023630846,0.008695352,0.008500257,0.008507819,-0.007989927,-0.002185736,0.001259775,0.004575775,-0.000737489,-0.002674898,-0.001184937,0.002916793,-0.001227302,0.000926741,0.002339812,-0.003921681,-0.000438345,0.002334627,0.00027223,-0.000366735,-0.001445314,-0.000531996,0.000982804,-0.001276038,-0.000499973,0.002630233,0.000818142,-0.000297701,-0.000488061,-0.000608899,-0.001114948,0.000252389,0.000168006,0.0005062,0.000128968,0.000200741,-8.48855E-05
0.241651386,1,0.002391847,0.017438691,0.001005924,-0.010868028,0.000368698,-0.00825119,-0.006583465,-0.005422183,0.005022778,-0.009033838,0.001177462,-0.000732958,0.000428244,0.002697691,0.001152624,0.003702961,0.000118321,4.58318E-05,0.001357092,-0.001010171,-0.000347148,-0.001321124,0.001377606,-0.001612094,0.000276849,-0.000744166,-0.000146386,-0.001131691,0.000456235,0.000597164,0.000200688,-0.000313141,5.2031E-05,-0.000417479,-2.31922E-05,-0.000130297,0.001033368,-1.25482E-05,0.001109137,0,-0.125262696,-0.009724646,0.022718101,0.003828243,0.004212223,0.000790271,0.00974881,-0.003758925,-0.004146441,0.007335762,-0.002380276,-0.000136893,0.000500544,-0.002460188,0.000201817,0.001312355,-0.000248381,0.001990179,-0.00080863,-0.000593676,-0.000505734,0.000818079,0.000132156,0.000894417,-0.001239857,-0.000197927,0.001184053,9.35511E-06,-0.00203941,0.000412493,0.000627574,0.000521708,-0.000451676,-5.8019E-05,-0.0007023,-0.000486393,-0.000410631,0.000686268,-1.80655E-05,-4.88876E-17,-0.0854701,0.000857194,-0.062471844,-0.000883152,-0.023912309,0.001618719,-0.002751813,-0.005440084,0.004289208,0.001079166,-0.001115315,0.001713002,-0.000228656,-0.0009305,-0.000263381,-0.000564671,0.001974347,-0.000254485,0.000498026,8.2598E-05,-0.000597765,-5.61165E-06,0.000346108,0.000750153,-4.33987E-05,0.000403451,0.00118886,-0.000566037,0.001005743,-0.000424812,0.001144644,2.01551E-05,0.00136607,0.000174581,-3.39921E-05,-0.001134454,0.000302279,-0.000893476,0.000287142,0.812704102,0.006561613,0.029634886,-0.007404355,0.008005573,0.012182904,-0.011512671,-0.006186098,0.002979199,-0.001652172,-0.005001819,0.004481118,-0.00383339,-0.003824613,-0.00259793,0.002594622,0.003156808,0.000940091,0.000327651,0.000776045,-6.65457E-05,-0.000646464,0.001093383,-0.001808798,-0.000994733,0.001956487,0.000883032,-0.00050259,-0.000918022,0.000299844,0.001014622,0.000467523,0.001208654,-0.000383474,0.000603511,-0.001327803,-3.34344E-05,-0.000251701,-8.41605E-05,0.001404092
0.561662853,1,-0.00392514,0.001276156,-0.004830911,0.00056008,-0.005908488,0.001043846,-0.00076624,0.00289767,0.000360751,3.69626E-05,-0.001022214,0.000845828,-0.000777234,0.001567489,0.000414191,0.000919603,0.000159401,0.000492357,0.000595051,0.000635908,0.000511682,-0.000691198,0.000178532,-0.000374764,0.000511535,0.000222658,0.000324275,-0.000211701,-1.30761E-05,-1.12089E-05,2.16419E-05,0.000479327,-0.000141079,-0.000292654,6.71521E-05,0.000156944,1.64319E-05,0.00037173,-0.000250789,1.94547E-16,-0.00168724,0.007799708,0.002380281,-0.005756294,-0.001467107,0.002174253,-0.001295451,-0.0006005,0.00081044,-0.001210507,-0.000356054,0.000122525,0.000163545,0.000462533,-0.000892006,0.00104428,0.001064089,-0.000434825,-0.00037449,0.000248149,-4.2775E-05,-5.38046E-05,8.66723E-05,0.000212274,0.000305304,0.000217689,-0.000599902,-0.000305191,0.000508092,0.00070981,0.000203651,-0.00104457,-0.000378362,0.000435299,0.000286643,0.000149434,-3.59746E-05,9.5268E-05,-0.000177591,-1.94547E-16,0.003321568,0.007884653,0.00380924,0.002691608,0.002383769,0.001111181,-0.000818034,-0.000271773,-0.001492884,-0.001888232,-0.000621771,-0.002565049,-0.000500672,-0.00089999,-0.000694076,0.000124104,-0.000641664,0.000428933,0.000203886,-9.46274E-06,9.08622E-05,-6.57202E-05,-2.10183E-05,-7.80674E-05,0.000346903,0.000148214,-3.10829E-05,-0.000210846,3.61329E-05,0.000158018,0.000385722,-0.000184225,0.000319,-0.00059244,6.9099E-05,-0.000154971,0.00028594,0.000182853,-9.74984E-05,0.969502926,0.003172007,0.007294378,0.004770793,-0.001369126,-0.002062814,-0.001310445,-0.00283277,0.001499719,0.001239684,0.001323355,0.000519236,-0.001392678,-0.001604469,0.000193948,0.000210815,0.000903915,-0.00056155,-0.001013335,8.91068E-05,0.001216124,0.000215342,0.000382272,8.19401E-05,-0.000701087,-0.000213466,9.16896E-06,0.000454324,0.000471937,7.56043E-05,-0.000765685,-0.000144047,0.00028604,0.000325235,0.000448155,-0.00025566,-0.000796931,0.000225253,0.00060259,6.46062E-05
0.593674362,1,-0.012161894,0.011869271,-0.006945263,0.005253344,-0.001687267,-0.000633084,-8.71011E-05,-0.000910249,2.39793E-05,-0.001054638,0.000448485,-2.89347E-05,0.001160832,8.73513E-06,0.000773693,0.000391586,-0.000308591,0.000417189,-0.000159411,0.00041587,-8.56682E-05,-0.000273398,0.000155918,0.000188558,0.000231769,-0.000228862,-3.61376E-05,0.000105807,-0.000276692,-0.000319948,-7.73693E-05,-0.000153144,0.000400348,0.00013338,-9.47524E-05,5.68038E-05,-0.000112059,-0.00012962,8.47472E-05,0,-0.007136432,0.005942855,0.00603514,-0.004117244,0.000605128,0.000786053,-0.000474218,0.000643398,-0.000214515,-0.000191368,0.000592662,0.000716138,-0.000169297,-0.000220722,-0.001006287,-0.000282117,0.000444284,-0.0005229,0.000290229,0.000561732,-3.88077E-05,-0.000500454,-0.000153495,0.00070133,0.000249211,-0.000918695,-0.000185031,0.000684783,-0.000728893,1.14214E-05,0.000810177,-0.000567298,0.000100389,0.00057729,-0.000255282,-0.000605294,-5.99395E-06,0.000160695,3.59631E-05,0,-0.009850132,0.002712367,-0.002793846,0.003145155,0.001217258,0.00029852,0.000446641,0.000345461,0.000206244,0.000539498,-0.000167765,0.00131519,-6.75397E-05,0.001106131,-0.001041313,0.00077427,-0.000789514,-4.09362E-05,0.000139615,0.00018955,5.05656E-05,1.18544E-05,-0.000310615,0.000224429,-0.00018716,0.000268,0.000466955,-6.33829E-05,-0.000545237,0.000428004,-0.000532958,-0.000157176,0.000399872,0.000239113,0.000364556,-4.8837E-05,0.000236347,-0.000602095,0.000127836,0.964250442,0.00804858,-0.000477078,0.001041993,0.002039758,-0.000648158,0.00330974,-0.000207247,0.001097726,-0.001414224,-0.001212651,-0.000218364,-0.000142138,-0.000134626,0.000341285,0.000756465,-0.000282583,-4.04028E-05,-0.000528308,-0.000115129,0.000462118,0.000161927,0.000158859,-0.000226079,-0.000113174,0.000428775,-2.21901E-05,-3.84062E-05,-0.000379704,0.000296674,0.000740415,-0.000379587,-0.000830344,0.000123644,0.000108485,0.000794177,-4.10476E-05,-0.000492174,0.000227936,0.000122204
0.9,1,-0.012161894,0.011869271,-0.006945263,0.005253344,-0.001687267,-0.000633084,-8.71011E-05,-0.000910249,2.39793E-05,-0.001054638,0.000448485,-2.89347E-05,0.001160832,8.73513E-06,0.000773693,0.000391586,-0.000308591,0.000417189,-0.000159411,0.00041587,-8.56682E-05,-0.000273398,0.000155918,0.000188558,0.000231769,-0.000228862,-3.61376E-05,0.000105807,-0.000276692,-0.000319948,-7.73693E-05,-0.000153144,0.000400348,0.00013338,-9.47524E-05,5.68038E-05,-0.000112059,-0.00012962,8.47472E-05,0,-0.007136432,0.005942855,0.00603514,-0.004117244,0.000605128,0.000786053,-0.000474218,0.000643398,-0.000214515,-0.000191368,0.000592662,0.000716138,-0.000169297,-0.000220722,-0.001006287,-0.000282117,0.000444284,-0.0005229,0.000290229,0.000561732,-3.88077E-05,-0.000500454,-0.000153495,0.00070133,0.000249211,-0.000918695,-0.000185031,0.000684783,-0.000728893,1.14214E-05,0.000810177,-0.000567298,0.000100389,0.00057729,-0.000255282,-0.000605294,-5.99395E-06,0.000160695,3.59631E-05,0,-0.009850132,0.002712367,-0.002793846,0.003145155,0.001217258,0.00029852,0.000446641,0.000345461,0.000206244,0.000539498,-0.000167765,0.00131519,-6.75397E-05,0.001106131,-0.001041313,0.00077427,-0.000789514,-4.09362E-05,0.000139615,0.00018955,5.05656E-05,1.18544E-05,-0.000310615,0.000224429,-0.00018716,0.000268,0.000466955,-6.33829E-05,-0.000545237,0.000428004,-0.000532958,-0.000157176,0.000399872,0.000239113,0.000364556,-4.8837E-05,0.000236347,-0.000602095,0.000127836,0.964250442,0.00804858,-0.000477078,0.001041993,0.002039758,-0.000648158,0.00330974,-0.000207247,0.001097726,-0.001414224,-0.001212651,-0.000218364,-0.000142138,-0.000134626,0.000341285,0.000756465,-0.000282583,-4.04028E-05,-0.000528308,-0.000115129,0.000462118,0.000161927,0.000158859,-0.000226079,-0.000113174,0.000428775,-2.21901E-05,-3.84062E-05,-0.000379704,0.000296674,0.000740415,-0.000379587,-0.000830344,0.000123644,0.000108485,0.000794177,-4.10476E-05,-0.000492174,0.000227936,0.000122204
0.563,1,0.014063136,0.022038538,0.010270912,0.001241964,0.004551113,-0.001131653,0.001658655,-0.001223541,-0.002118802,6.44564E-05,-0.001972236,-0.000428743,0.000689175,-9.41073E-05,0.000663627,0.000629542,-0.000438017,-0.000690775,-0.000189206,-7.1522E-05,0.00015509,0.000120312,0.00082972,-0.000614199,3.54529E-05,-0.000171974,-0.00117718,-0.000237094,-0.00051195,-1.48996E-05,-0.000498997,0.000533468,-0.000413046,0.000291659,-5.49294E-05,-9.87682E-05,-0.000143673,0.000622105,0.000171677,-1.03085E-16,0.091377783,0.017720212,-0.027968932,-0.004710988,-0.00316957,0.001555586,-0.003507836,-0.006356837,-0.000999429,0.002361588,-0.00052545,-0.001084104,-0.000370044,0.000786584,0.00180123,0.00059369,-0.000424058,-0.000823752,0.000747977,-0.000256205,-0.000761186,0.000638812,0.000152042,-0.000434993,-0.000186015,0.000136582,-0.000456468,-0.000125422,0.000456506,0.000197089,0.000184592,0.000992809,-0.000320354,-0.000144787,1.63905E-05,-0.000331929,-0.000515128,9.60356E-06,0.000263371,2.0617E-16,0.057371116,0.008347607,0.04064073,0.009576088,0.010315985,0.007288848,0.004557791,0.000852483,0.000902672,0.00129652,-0.001381179,0.001868768,-0.000871401,0.000475416,0.000674827,0.001250176,0.000338128,0.00024454,0.001099777,0.000209767,0.000727146,1.99881E-05,-0.000645879,-0.000116498,-0.000123997,-0.000408434,-0.000941545,-0.000181085,-0.000239917,-0.000305823,0.000321376,8.64861E-05,5.25647E-05,0.00060696,-5.36521E-05,0.000138338,-6.381E-05,4.57943E-05,-0.000420469,0.854040709,-0.033011818,0.02659578,0.008535872,-0.006840443,-0.002292372,0.002877678,0.001469029,-0.001497762,0.000466755,-0.002111368,-0.003721499,0.00228231,-0.00073191,-0.002603981,-0.00079127,0.000913751,0.00135064,0.000817798,-0.001348868,-0.001357635,0.000419231,0.000976016,-0.000359044,0.00015011,0.001232753,-0.000570372,-4.2086E-05,0.000322977,-0.000572175,-0.000466833,0.000216681,-0.000139868,-0.000260918,0.000866188,0.000207493,-0.000572527,-0.000207336,0.00016012,-0.000356983
0.7,1,-0.003751407,-0.008831626,-0.002546032,-0.010168827,-0.000331086,-0.002513873,-0.001069995,-0.000209973,-0.001245283,-0.001627136,-0.000823302,-0.003098999,-0.000496286,-0.001350689,-0.001952234,0.000919534,-0.001858737,0.001778627,-0.00086759,0.00113391,-0.000368711,-0.00074102,-0.000132993,-0.001684858,0.00119911,-0.000727962,0.001295192,-0.000479503,0.000832206,-3.95816E-05,0.000210641,0.00010128,-0.000115165,0.000379174,-0.000371927,0.000675272,-0.000355566,0.000369179,-0.00012081,0,-0.023561573,0.002187272,0.015902983,-0.001547794,-0.003699201,0.004818871,-6.49757E-05,-0.000165861,-0.001427978,0.000770628,0.000455277,-0.001631387,0.000407744,-0.000601812,5.76004E-05,-0.000145866,0.000140772,0.000415185,-0.00078889,-0.000379773,0.000935467,0.000637339,-0.00099691,-0.000311684,0.00080171,-9.1751E-05,-0.000243314,-0.000138013,0.000535537,6.83862E-05,-0.000130455,-0.000160276,-0.001033925,-0.000360067,0.000686219,0.000120597,-0.000551382,0.00033828,0.00034872,1.07791E-16,-0.001962216,-0.001994683,0.001316718,-0.001734904,0.006678126,-3.17969E-05,0.002621704,0.003036343,0.000258321,0.002975888,-0.001193398,0.002128729,-0.000139423,0.000588701,-7.33578E-05,-0.00082822,0.000604943,-0.000237111,-0.000869143,0.000670316,-0.000541716,0.000493278,-0.000231727,0.000843272,-0.000622321,0.000381497,0.000211167,9.93523E-05,0.000765745,0.000354222,0.000761519,0.000539748,0.000171505,-0.000279682,2.85576E-05,-0.000247801,9.55365E-05,0.000139061,-0.00011592,0.946708081,0.011411625,0.028775503,-0.008544878,-0.011551047,0.005625663,0.001550935,-0.002976205,0.001695516,0.001300977,3.16801E-05,-0.001987313,0.000263662,0.001390441,-0.00093396,0.000178179,-0.000429926,-0.00085392,-0.000460995,-0.000713708,0.00034496,0.00029064,0.001280728,-0.000895687,0.000235611,-0.000581704,-0.000815949,0.000499106,0.000610052,-0.000343,-0.000487066,0.000345871,0.000102582,6.79102E-05,-0.000292448,0.000464029,-0.000305616,-0.000182791,0.000310679,-0.000184502
0.8,1,-0.026571492,0.01808267,-0.010594073,0.005018329,0.005239256,0.005369733,0.001013871,0.001885252,-0.00024482,-0.001564587,-0.001924765,-0.001146859,0.000679627,0.001750003,0.000647339,0.000904709,0.000496275,-0.000927713,0.000367586,-0.000417211,2.69216E-05,-0.000485469,-0.00035089,3.02736E-05,-0.00025337,-0.000413865,-0.000318794,-0.000906738,-0.00020171,-0.000627238,-0.000507489,6.77274E-05,-0.000259954,-0.000407627,0.000124169,-0.0004596,2.6565E-05,-9.89544E-05,0.00017093,1.63543E-16,-0.012880653,0.004001219,0.016915945,-0.006417493,-0.001205102,-6.7047E-05,-0.004040495,0.000265438,0.000275723,0.002128742,-0.002271329,0.000688658,0.001892046,-0.000793923,-0.00070135,0.000815182,-0.001358292,-0.000328479,0.000549822,0.000557549,0.000494607,-0.000406736,0.000281633,-3.15196E-06,-0.000412578,0.000242787,-0.000131759,-0.000126691,-0.000249707,-0.000129732,-5.1623E-05,-0.000176112,0.000677928,0.000254949,-0.00042353,-8.2887E-05,-0.000187197,0.00010087,-0.000331825,-2.45315E-16,-0.009312865,0.005700033,0.000883341,0.001678261,0.00770853,-0.002294055,0.001734527,-0.002865297,0.000749504,-0.002253055,-0.000906295,0.000874991,-0.001018292,0.000588191,0.000739888,0.000866353,-0.000866295,-5.59557E-05,-0.000817699,0.000130518,-0.000217155,0.00028213,0.0003435,-9.69091E-05,0.000493853,6.50179E-05,0.000223703,0.000347577,3.08146E-05,0.000148772,-0.000443562,-0.000381065,0.00024601,-0.000309676,0.000773879,-0.000125173,0.000235089,-7.59182E-05,2.9346E-05,0.925316605,0.028868883,0.008145504,-0.015209854,0.002377794,0.000636928,-0.001431664,0.001255757,0.00426064,0.000885841,0.000416795,-0.001214083,-5.81912E-05,-0.000440778,-0.001794159,0.001180901,0.002587581,-0.001002363,-0.000945104,0.000665914,0.0001457,6.20152E-05,0.000671161,0.000636841,-7.11752E-05,-0.000346433,0.000589889,1.85669E-05,0.000108203,0.000187715,-0.000443511,3.76354E-05,-0.000152195,-0.000573254,0.000662818,0.000356813,-0.000320821,-0.000287756,-6.93238E-05,9.84628E-05
0.4,1,0.014063136,0.022038538,0.010270912,0.001241964,0.004551113,-0.001131653,0.001658655,-0.001223541,-0.002118802,6.44564E-05,-0.001972236,-0.000428743,0.000689175,-9.41073E-05,0.000663627,0.000629542,-0.000438017,-0.000690775,-0.000189206,-7.1522E-05,0.00015509,0.000120312,0.00082972,-0.000614199,3.54529E-05,-0.000171974,-0.00117718,-0.000237094,-0.00051195,-1.48996E-05,-0.000498997,0.000533468,-0.000413046,0.000291659,-5.49294E-05,-9.87682E-05,-0.000143673,0.000622105,0.000171677,-1.03085E-16,0.091377783,0.017720212,-0.027968932,-0.004710988,-0.00316957,0.001555586,-0.003507836,-0.006356837,-0.000999429,0.002361588,-0.00052545,-0.001084104,-0.000370044,0.000786584,0.00180123,0.00059369,-0.000424058,-0.000823752,0.000747977,-0.000256205,-0.000761186,0.000638812,0.000152042,-0.000434993,-0.000186015,0.000136582,-0.000456468,-0.000125422,0.000456506,0.000197089,0.000184592,0.000992809,-0.000320354,-0.000144787,1.63905E-05,-0.000331929,-0.000515128,9.60356E-06,0.000263371,2.0617E-16,0.057371116,0.008347607,0.04064073,0.009576088,0.010315985,0.007288848,0.004557791,0.000852483,0.000902672,0.00129652,-0.001381179,0.001868768,-0.000871401,0.000475416,0.000674827,0.001250176,0.000338128,0.00024454,0.001099777,0.000209767,0.000727146,1.99881E-05,-0.000645879,-0.000116498,-0.000123997,-0.000408434,-0.000941545,-0.000181085,-0.000239917,-0.000305823,0.000321376,8.64861E-05,5.25647E-05,0.00060696,-5.36521E-05,0.000138338,-6.381E-05,4.57943E-05,-0.000420469,0.854040709,-0.033011818,0.02659578,0.008535872,-0.006840443,-0.002292372,0.002877678,0.001469029,-0.001497762,0.000466755,-0.002111368,-0.003721499,0.00228231,-0.00073191,-0.002603981,-0.00079127,0.000913751,0.00135064,0.000817798,-0.001348868,-0.001357635,0.000419231,0.000976016,-0.000359044,0.00015011,0.001232753,-0.000570372,-4.2086E-05,0.000322977,-0.000572175,-0.000466833,0.000216681,-0.000139868,-0.000260918,0.000866188,0.000207493,-0.000572527,-0.000207336,0.00016012,-0.000356983
